beta,configuration,epoch,inner_fold,kl_schedule,outer_fold,representation,run_identifier,run_seed,stage,subset,train_kl_normalized,train_kl_unnormalized,train_loss,train_reconstruction_loss,validation_kl_normalized,validation_kl_unnormalized,validation_loss,validation_reconstruction_loss,scenario,model_family,model,curriculum,seed,fixed_epoch_count,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
1.0,,97,,cyclical_4,,arpls_minmax,,,domain,,0.0057868989414794,8.10744541701271,0.0202372876772714,0.0144503890134101,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,1729.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,98,,cyclical_4,,arpls_minmax,,,domain,,0.0056903067525375,7.972119760305079,0.0201926259283285,0.0145023190274053,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,1729.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,99,,cyclical_4,,arpls_minmax,,,domain,,0.0056030769172527,7.849910761071085,0.0206610246614337,0.0150579475029066,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,1729.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,100,,cyclical_4,,arpls_minmax,,,domain,,0.0057198586621814,8.013521985716174,0.0202561419327056,0.0145362831619629,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,1729.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.0,,1,,cyclical_4,,arpls_minmax,,,domain,,0.0854540451884991,119.72111730908723,0.0680950155815182,0.0680950155815182,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.08,,2,,cyclical_4,,arpls_minmax,,,domain,,0.2194989203999501,307.51798748033013,0.0636578741682668,0.0460979615106332,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.16,,3,,cyclical_4,,arpls_minmax,,,domain,,0.0242303320862223,33.94669525279749,0.0464104526232944,0.0425335994096041,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.24,,4,,cyclical_4,,arpls_minmax,,,domain,,0.0351425896005887,49.23476803042482,0.0428266823454454,0.0343924609529399,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.32,,5,,cyclical_4,,arpls_minmax,,,domain,,0.0137789632482872,19.3043275108504,0.0398208428678554,0.035411574580914,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.4,,6,,cyclical_4,,arpls_minmax,,,domain,,0.0083961272556333,11.762974285142391,0.0381968201150279,0.0348383689453768,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.48,,7,,cyclical_4,,arpls_minmax,,,domain,,0.0064928307094265,9.096455823906645,0.036807537599422,0.0336909784435184,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.56,,8,,cyclical_4,,arpls_minmax,,,domain,,0.0059493620990486,8.335056300767125,0.0354301332776723,0.0320984900290528,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.64,,9,,cyclical_4,,arpls_minmax,,,domain,,0.0064325468842996,9.01199818490374,0.0338025022314365,0.029685672169234,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.72,,10,,cyclical_4,,arpls_minmax,,,domain,,0.0075182614225812,10.533084253036298,0.0322851353695038,0.0268719868091907,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.8,,11,,cyclical_4,,arpls_minmax,,,domain,,0.0072182815610399,10.112812467017028,0.0315231850378898,0.0257485597821432,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.88,,12,,cyclical_4,,arpls_minmax,,,domain,,0.0065711916491224,9.206239500420583,0.0306599267217529,0.0248772784758473,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.96,,13,,cyclical_4,,arpls_minmax,,,domain,,0.0059982416226857,8.403536513382692,0.0303041667689662,0.0245458545431689,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,14,,cyclical_4,,arpls_minmax,,,domain,,0.0056949015609763,7.978557086927922,0.0295910115097547,0.0238961102074931,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,15,,cyclical_4,,arpls_minmax,,,domain,,0.0060100027646949,8.420013873337659,0.0289348856053888,0.0229248830633782,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,16,,cyclical_4,,arpls_minmax,,,domain,,0.005743059631891,8.046026544279407,0.0281067734185655,0.0223637131900896,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,17,,cyclical_4,,arpls_minmax,,,domain,,0.005682293562571,7.960893281162045,0.0271272162325257,0.0214449230288704,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,18,,cyclical_4,,arpls_minmax,,,domain,,0.0058855566102999,8.245664811030226,0.0264432498916788,0.0205576935514612,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,19,,cyclical_4,,arpls_minmax,,,domain,,0.0057734754275641,8.088639074017387,0.0256419023946253,0.0198684269033665,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,20,,cyclical_4,,arpls_minmax,,,domain,,0.005725278095453,8.021114611729784,0.0252227428568502,0.0194974646997113,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,21,,cyclical_4,,arpls_minmax,,,domain,,0.0056113482775271,7.861498936815553,0.0250750932370731,0.0194637448360175,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,22,,cyclical_4,,arpls_minmax,,,domain,,0.0058100811322212,8.139923666241907,0.0249025774184272,0.019092495939552,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,23,,cyclical_4,,arpls_minmax,,,domain,,0.0062276415054722,8.724925749166564,0.0246567425997236,0.018429101115361,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,24,,cyclical_4,,arpls_minmax,,,domain,,0.0060296661276101,8.44756224478176,0.0244441949660731,0.0184145290811249,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,25,,cyclical_4,,arpls_minmax,,,domain,,0.0060480546430952,8.473324554976417,0.02425123909773,0.0182031847081069,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.0,,26,,cyclical_4,,arpls_minmax,,,domain,,0.0080167363184593,11.231447582161582,0.0173073492488746,0.0173073492488746,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.08,,27,,cyclical_4,,arpls_minmax,,,domain,,0.017988884375695,25.202427010348792,0.01587922862979,0.0144401181521764,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.16,,28,,cyclical_4,,arpls_minmax,,,domain,,0.0233650133146792,32.73438365386563,0.0170511087427102,0.0133127064025232,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.24,,29,,cyclical_4,,arpls_minmax,,,domain,,0.0186487693949872,26.12692592237714,0.0180464144389441,0.0135707098901206,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.32,,30,,cyclical_4,,arpls_minmax,,,domain,,0.0131300689383937,18.395226582689578,0.0183743377293431,0.0141727157083531,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.4,,31,,cyclical_4,,arpls_minmax,,,domain,,0.0104227406246272,14.60225961510271,0.0188153771659172,0.0146462813296302,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.48,,32,,cyclical_4,,arpls_minmax,,,domain,,0.0095506355368613,13.380440387142798,0.0192100213490849,0.0146257163607007,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.56,,33,,cyclical_4,,arpls_minmax,,,domain,,0.0088564231528006,12.407848837073711,0.02000679227007,0.0150471949852254,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.64,,34,,cyclical_4,,arpls_minmax,,,domain,,0.0081614306159512,11.434164292947694,0.0206841684503716,0.0154608533062919,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.72,,35,,cyclical_4,,arpls_minmax,,,domain,,0.0079509040313848,11.139216547970168,0.0208701085640873,0.0151454571992419,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.8,,36,,cyclical_4,,arpls_minmax,,,domain,,0.0066921682394558,9.37572770347762,0.0216757836283945,0.0163220484541753,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.88,,37,,cyclical_4,,arpls_minmax,,,domain,,0.0068991378184869,9.665692083700256,0.022156690511706,0.0160854495980463,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.96,,38,,cyclical_4,,arpls_minmax,,,domain,,0.0062468560948992,8.751845388953862,0.0225663764735757,0.016569394923291,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,39,,cyclical_4,,arpls_minmax,,,domain,,0.0062241730843489,8.720066491172824,0.0225920387702347,0.0163678656775488,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,40,,cyclical_4,,arpls_minmax,,,domain,,0.0060802096521005,8.518373722592816,0.0225953006035115,0.0165150911185288,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,41,,cyclical_4,,arpls_minmax,,,domain,,0.0058192678211553,8.152794217438677,0.0224186078966574,0.0165993398112371,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,42,,cyclical_4,,arpls_minmax,,,domain,,0.005553048015255,7.779820269372266,0.0224465945629834,0.0168935468656267,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,43,,cyclical_4,,arpls_minmax,,,domain,,0.0059192926241058,8.292928966372294,0.0222273638642771,0.0163080712463137,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,44,,cyclical_4,,arpls_minmax,,,domain,,0.0057379917554639,8.038926449405054,0.0220144499483717,0.0162764582782983,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,45,,cyclical_4,,arpls_minmax,,,domain,,0.0063714601367924,8.926415651646243,0.0226170895987202,0.0162456292154747,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,46,,cyclical_4,,arpls_minmax,,,domain,,0.0057280882494703,8.025051637507943,0.0219778667435895,0.0162497782250093,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,47,,cyclical_4,,arpls_minmax,,,domain,,0.0054874663111017,7.687940301853496,0.0220649727339567,0.0165775063077565,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,48,,cyclical_4,,arpls_minmax,,,domain,,0.0055600086600477,7.789572132726944,0.0217038437105943,0.0161438350887017,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,49,,cyclical_4,,arpls_minmax,,,domain,,0.005762474749781,8.073227124443221,0.0222682818022097,0.0165058071786074,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,50,,cyclical_4,,arpls_minmax,,,domain,,0.006025106120084,8.44117367423778,0.0215411234045132,0.0155160170430764,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.0,,51,,cyclical_4,,arpls_minmax,,,domain,,0.0070702421905929,9.90540930902073,0.0152235401460827,0.0152235401460827,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.08,,52,,cyclical_4,,arpls_minmax,,,domain,,0.0132593028854054,18.57628334245307,0.014228085844928,0.0131673414959657,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.16,,53,,cyclical_4,,arpls_minmax,,,domain,,0.0182111893607887,25.51387629446505,0.0149913869521633,0.0120775968153599,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.24,,54,,cyclical_4,,arpls_minmax,,,domain,,0.0165252873589219,23.151927589849613,0.0159682859971663,0.0120022172132694,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.32,,55,,cyclical_4,,arpls_minmax,,,domain,,0.0121840880448477,17.069907350831677,0.0163616997608711,0.01246279159634,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.4,,56,,cyclical_4,,arpls_minmax,,,domain,,0.009647348303572,13.515934973304448,0.0168589608719385,0.0130000218106474,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.48,,57,,cyclical_4,,arpls_minmax,,,domain,,0.008380015168699,11.740401251347304,0.0176673049115327,0.0136448979849508,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.56,,58,,cyclical_4,,arpls_minmax,,,domain,,0.0085573141389574,11.98879710867936,0.0182741184487092,0.0134820225912931,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.64,,59,,cyclical_4,,arpls_minmax,,,domain,,0.0083310316896894,11.67177539725491,0.01918583381189,0.0138539736439762,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.72,,60,,cyclical_4,,arpls_minmax,,,domain,,0.0076354046154531,10.69720186624985,0.0195149097624173,0.0140174185108865,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.8,,61,,cyclical_4,,arpls_minmax,,,domain,,0.0068202306166728,9.555143093958693,0.0199986242701393,0.0145424393221215,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.88,,62,,cyclical_4,,arpls_minmax,,,domain,,0.0068635854021365,9.615883148393255,0.0201925167643086,0.0141525619285075,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.96,,63,,cyclical_4,,arpls_minmax,,,domain,,0.0056291898011375,7.886494911393744,0.0209401307635692,0.01553610876593,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,64,,cyclical_4,,arpls_minmax,,,domain,,0.0059740801730487,8.369686322441268,0.0212172784041369,0.0152431981776348,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,65,,cyclical_4,,arpls_minmax,,,domain,,0.006122188259507,8.577185751569322,0.0209647016396428,0.0148425134931849,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,66,,cyclical_4,,arpls_minmax,,,domain,,0.0060707144768172,8.505070982021016,0.0209924546294077,0.0149217404132326,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,67,,cyclical_4,,arpls_minmax,,,domain,,0.0058397386157809,8.181473800709155,0.0206809874184787,0.0148412488710021,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,68,,cyclical_4,,arpls_minmax,,,domain,,0.0060595049861259,8.489366485562387,0.0207734419333882,0.0147139368269706,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,69,,cyclical_4,,arpls_minmax,,,domain,,0.0059850234096326,8.38501779689539,0.0212466110389956,0.0152615877315727,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,70,,cyclical_4,,arpls_minmax,,,domain,,0.006031582095098,8.450246515232402,0.0210843470321732,0.0150527651726744,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,71,,cyclical_4,,arpls_minmax,,,domain,,0.0055663968532333,7.798521991379917,0.0207252770125475,0.0151588804369149,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,72,,cyclical_4,,arpls_minmax,,,domain,,0.0057430181085982,8.045968370146106,0.020350515191732,0.0146074971167866,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,73,,cyclical_4,,arpls_minmax,,,domain,,0.0055509415203864,7.77686907006143,0.0202584085278375,0.0147074672015278,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,74,,cyclical_4,,arpls_minmax,,,domain,,0.0058834744158766,8.24274765664313,0.0204504763699384,0.0145670023571911,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
1.0,,75,,cyclical_4,,arpls_minmax,,,domain,,0.005285943231728,7.405606467650967,0.0202441706147256,0.0149582276470536,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.0,,76,,cyclical_4,,arpls_minmax,,,domain,,0.0071332779318995,9.99372238259128,0.0137954957571742,0.0137954957571742,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.08,,77,,cyclical_4,,arpls_minmax,,,domain,,0.0138406035762851,19.39068561037555,0.0129729855895107,0.0118657374453596,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
0.16,,78,,cyclical_4,,arpls_minmax,,,domain,,0.0184834785870802,25.895353500499475,0.0138859023384782,0.0109285459808972,,,,,domain__quality_pass__domain_only__instrument__Pendar-2,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,clean,2718.0,100.0,,,quality_pass,domain_only,instrument,Pendar-2,458.0,42.0
