held_unknown,outer_fold,calibration_fold,observation_uid,master_sample_id,target_analyte,grouped_sample_fold_5,include_sers_qc_pass,field_quality_stress,instrument,sensor_family,partition
acetaminophen,3,0,session2_row155,26.0,acetaminophen,4,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row156,25.0,4_ANPP,2,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row159,29.0,benzyl_fentanyl,4,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row162,30.0,4_ANPP,2,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row165,31.0,acetaminophen,1,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row166,31.0,acetaminophen,1,False,True,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row169,32.0,acetaminophen,3,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row170,32.0,acetaminophen,3,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row173,33.0,benzyl_fentanyl,4,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row177,31.0,acetaminophen,1,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row178,32.0,acetaminophen,3,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row179,33.0,benzyl_fentanyl,4,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row180,32.0,acetaminophen,3,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row181,29.0,benzyl_fentanyl,4,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row183,30.0,4_ANPP,2,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row187,34.0,acetaminophen,4,False,True,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row188,34.0,acetaminophen,4,False,True,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row189,34.0,acetaminophen,4,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row190,35.0,benzyl_fentanyl,0,False,True,Pendar-2,pSERS_Metrohm_silver,locked_stress
acetaminophen,3,0,session2_row193,36.0,benzyl_fentanyl,3,True,False,Pendar-2,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session2_row195,37.0,4_ANPP,0,True,False,Pendar-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row200,36.0,benzyl_fentanyl,3,True,False,RMX-2,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session2_row202,37.0,4_ANPP,0,True,False,RMX-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row203,37.0,4_ANPP,0,True,False,RMX-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row205,34.0,acetaminophen,4,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row207,35.0,benzyl_fentanyl,0,True,False,RMX-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row210,38.0,benzyl_fentanyl,3,True,False,RMX-2,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session2_row213,39.0,benzyl_fentanyl,0,True,False,RMX-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row215,40.0,acetaminophen,0,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row216,40.0,acetaminophen,0,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row218,41.0,acetaminophen,0,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row223,40.0,acetaminophen,0,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row225,41.0,acetaminophen,0,False,True,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row227,38.0,benzyl_fentanyl,3,True,False,Pendar-2,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session2_row229,39.0,benzyl_fentanyl,0,True,False,Pendar-2,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session2_row232,44.0,acetaminophen,3,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row233,45.0,benzyl_fentanyl,4,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row235,42.0,benzyl_fentanyl,1,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row241,42.0,benzyl_fentanyl,1,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row244,43.0,acetaminophen,3,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row247,44.0,acetaminophen,3,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row248,44.0,acetaminophen,3,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row251,45.0,benzyl_fentanyl,4,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row254,48.0,benzyl_fentanyl,4,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row257,46.0,4_ANPP,4,True,False,RMX-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row259,47.0,acetaminophen,1,True,False,RMX-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row263,46.0,4_ANPP,4,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row266,47.0,acetaminophen,1,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row267,47.0,acetaminophen,1,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row270,48.0,benzyl_fentanyl,4,True,False,Pendar-2,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session2_row272,49.0,acetaminophen,1,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row273,49.0,acetaminophen,1,True,False,Pendar-2,pSERS_Metrohm_silver,locked_held_unknown
acetaminophen,3,0,session2_row286,50.0,ethyl_paraoxon,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row287,51.0,4_nitrophenol,0,True,False,RMX-1,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row288,52.0,ethanol,3,False,True,RMX-1,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session2_row289,53.0,4_nitrophenol,4,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row290,50.0,ethyl_paraoxon,3,True,False,Agilent-3,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row291,50.0,ethyl_paraoxon,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row292,51.0,4_nitrophenol,0,True,False,Agilent-3,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row293,51.0,4_nitrophenol,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row294,52.0,ethanol,3,True,False,Agilent-3,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row295,52.0,ethanol,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row296,53.0,4_nitrophenol,4,True,False,Agilent-3,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row297,53.0,4_nitrophenol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row298,50.0,ethyl_paraoxon,3,True,False,RMX-1,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row299,51.0,4_nitrophenol,0,True,False,RMX-1,NRC_Canadian_SERS,calibration_known
acetaminophen,3,0,session2_row302,50.0,ethyl_paraoxon,3,True,False,Agilent-3,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row304,52.0,ethanol,3,True,False,Agilent-3,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row305,50.0,ethyl_paraoxon,3,True,False,RMX-1,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row306,53.0,4_nitrophenol,4,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row308,51.0,4_nitrophenol,0,True,False,RMX-1,NRC_Canadian_SERS,calibration_known
acetaminophen,3,0,session2_row309,50.0,ethyl_paraoxon,3,True,False,Agilent-3,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row310,52.0,ethanol,3,True,False,RMX-1,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row312,52.0,ethanol,3,True,False,Mira-2,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row314,50.0,ethyl_paraoxon,3,True,False,Mira-2,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row315,51.0,4_nitrophenol,0,True,False,Mira-2,NRC_Canadian_SERS,calibration_known
acetaminophen,3,0,session2_row316,53.0,4_nitrophenol,4,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row331,54.0,ethanol,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row332,54.0,ethanol,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row333,55.0,ethanol,0,True,False,RMX-1,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row334,54.0,ethanol,1,True,False,Agilent-3,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row335,55.0,ethanol,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row336,56.0,4_nitrophenol,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row337,57.0,ethyl_paraoxon,4,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row338,55.0,ethanol,0,True,False,Agilent-3,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session2_row339,56.0,4_nitrophenol,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row340,56.0,4_nitrophenol,1,True,False,Agilent-3,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row341,57.0,ethyl_paraoxon,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row342,57.0,ethyl_paraoxon,4,False,True,Agilent-3,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session2_row343,54.0,ethanol,1,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row345,54.0,ethanol,1,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row346,56.0,4_nitrophenol,1,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row347,55.0,ethanol,0,True,False,Mira-2,NRC_Canadian_SERS,calibration_known
acetaminophen,3,0,session2_row348,57.0,ethyl_paraoxon,4,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row349,56.0,4_nitrophenol,1,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row350,57.0,ethyl_paraoxon,4,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row351,57.0,ethyl_paraoxon,4,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row353,54.0,ethanol,1,True,False,Pendar-3,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row355,55.0,ethanol,0,True,False,Pendar-3,NRC_Canadian_SERS,calibration_known
acetaminophen,3,0,session2_row357,56.0,4_nitrophenol,1,True,False,Pendar-3,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row359,57.0,ethyl_paraoxon,4,False,True,Pendar-3,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session2_row362,57.0,ethyl_paraoxon,4,False,True,Pendar-3,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session2_row370,58.0,4_nitrophenol,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row371,58.0,4_nitrophenol,3,True,False,Pendar-3,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row372,59.0,4_nitrophenol,2,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row373,59.0,4_nitrophenol,2,False,True,Pendar-3,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session2_row374,60.0,ethanol,4,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row375,60.0,ethanol,4,False,True,Pendar-3,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session2_row376,59.0,4_nitrophenol,2,False,True,Pendar-3,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session2_row377,61.0,ethyl_paraoxon,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row378,61.0,ethyl_paraoxon,1,True,False,Pendar-3,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row379,58.0,4_nitrophenol,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session2_row380,59.0,4_nitrophenol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row381,60.0,ethanol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row382,61.0,ethyl_paraoxon,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session2_row383,58.0,4_nitrophenol,3,False,True,Pendar-3,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session2_row385,61.0,ethyl_paraoxon,1,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row386,60.0,ethanol,4,False,True,Pendar-3,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session2_row387,61.0,ethyl_paraoxon,1,True,False,Pendar-3,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row388,58.0,4_nitrophenol,3,True,False,Mira-2,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row389,59.0,4_nitrophenol,2,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row390,60.0,ethanol,4,False,True,RMX-1,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session2_row391,60.0,ethanol,4,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row392,58.0,4_nitrophenol,3,True,False,RMX-1,NRC_Canadian_SERS,excluded_outer_known_test
acetaminophen,3,0,session2_row393,61.0,ethyl_paraoxon,1,True,False,Mira-2,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row394,59.0,4_nitrophenol,2,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session2_row395,61.0,ethyl_paraoxon,1,True,False,RMX-1,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session3_row2,50.0,ethyl_paraoxon,3,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row3,51.0,4_nitrophenol,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row4,52.0,ethanol,3,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row5,53.0,4_nitrophenol,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row10,54.0,ethanol,1,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row11,55.0,ethanol,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row12,56.0,4_nitrophenol,1,True,False,Pendar-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row13,57.0,ethyl_paraoxon,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row14,54.0,ethanol,1,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row15,55.0,ethanol,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row26,50.0,ethyl_paraoxon,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row27,50.0,ethyl_paraoxon,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row29,51.0,4_nitrophenol,0,True,False,RMX-1,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row30,51.0,4_nitrophenol,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row31,53.0,4_nitrophenol,4,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row33,53.0,4_nitrophenol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row34,52.0,ethanol,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row35,52.0,ethanol,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row47,54.0,ethanol,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row49,54.0,ethanol,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row57,58.0,4_nitrophenol,3,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row58,59.0,4_nitrophenol,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row59,60.0,ethanol,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row60,61.0,ethyl_paraoxon,1,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row69,62.0,4_nitrophenol,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row70,62.0,4_nitrophenol,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row71,63.0,ethanol,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row73,64.0,ethanol,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row74,65.0,ethyl_paraoxon,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row82,66.0,ethyl_paraoxon,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row83,67.0,4_nitrophenol,3,True,False,Pendar-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row84,68.0,ethyl_paraoxon,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row86,69.0,ethanol,4,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row93,70.0,ethanol,0,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row94,71.0,ethyl_paraoxon,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row95,72.0,4_nitrophenol,2,True,False,Pendar-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row96,73.0,ethanol,2,False,True,Pendar-2,H_SERS_H_Kit,locked_stress
acetaminophen,3,0,session3_row98,62.0,4_nitrophenol,4,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row99,62.0,4_nitrophenol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row101,64.0,ethanol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row103,63.0,ethanol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row105,65.0,ethyl_paraoxon,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row128,61.0,ethyl_paraoxon,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row129,61.0,ethyl_paraoxon,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row130,57.0,ethyl_paraoxon,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row133,56.0,4_nitrophenol,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row134,56.0,4_nitrophenol,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row135,58.0,4_nitrophenol,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row136,58.0,4_nitrophenol,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row139,60.0,ethanol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row141,59.0,4_nitrophenol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row142,61.0,ethyl_paraoxon,1,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row143,61.0,ethyl_paraoxon,1,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row146,73.0,ethanol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row147,72.0,4_nitrophenol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row148,73.0,ethanol,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row149,70.0,ethanol,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row150,71.0,ethyl_paraoxon,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row154,70.0,ethanol,0,True,False,RMX-1,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row156,71.0,ethyl_paraoxon,2,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row157,73.0,ethanol,2,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row159,72.0,4_nitrophenol,2,True,False,RMX-1,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row162,66.0,ethyl_paraoxon,2,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row164,69.0,ethanol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row165,69.0,ethanol,4,True,False,Mira-2,H_SERS_H_Kit,train_known
acetaminophen,3,0,session3_row166,67.0,4_nitrophenol,3,True,False,RMX-1,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row167,67.0,4_nitrophenol,3,True,False,Mira-2,H_SERS_H_Kit,excluded_outer_known_test
acetaminophen,3,0,session3_row169,68.0,ethyl_paraoxon,0,True,False,Mira-2,H_SERS_H_Kit,calibration_known
acetaminophen,3,0,session3_row206,1.0,benzyl_fentanyl,1,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row209,2.0,4_ANPP,3,True,False,Pendar-1,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session3_row211,7.0,4_ANPP,0,True,False,Mira-3,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session3_row212,3.0,blank,2,False,True,Pendar-1,pSERS_Metrohm_silver,locked_stress
acetaminophen,3,0,session3_row214,4.0,benzyl_fentanyl,2,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row215,2.0,4_ANPP,3,True,False,Mira-3,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session3_row217,7.0,4_ANPP,0,True,False,Pendar-1,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session3_row219,3.0,blank,2,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row220,9.0,blank,2,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row222,4.0,benzyl_fentanyl,2,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row223,10.0,blank,4,False,True,Pendar-1,pSERS_Metrohm_silver,locked_stress
acetaminophen,3,0,session3_row224,11.0,benzyl_fentanyl,0,True,False,Pendar-1,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session3_row225,7.0,4_ANPP,0,True,False,Mira-3,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session3_row226,1.0,benzyl_fentanyl,1,True,False,Agilent-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row228,9.0,blank,2,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row229,12.0,blank,1,False,True,Pendar-1,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session3_row231,10.0,blank,4,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row232,6.0,4_ANPP,1,False,True,Pendar-1,NRC_Canadian_SERS,locked_stress
acetaminophen,3,0,session3_row235,11.0,benzyl_fentanyl,0,True,False,Mira-3,pSERS_Metrohm_silver,calibration_known
acetaminophen,3,0,session3_row236,2.0,4_ANPP,3,True,False,Agilent-1,pSERS_Metrohm_silver,excluded_outer_known_test
acetaminophen,3,0,session3_row238,6.0,4_ANPP,1,True,False,Mira-3,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session3_row242,3.0,blank,2,True,False,Agilent-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row243,12.0,blank,1,True,False,Mira-3,NRC_Canadian_SERS,train_known
acetaminophen,3,0,session3_row245,4.0,benzyl_fentanyl,2,True,False,Agilent-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row246,5.0,benzyl_fentanyl,1,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row248,6.0,4_ANPP,1,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row249,5.0,benzyl_fentanyl,1,True,False,Agilent-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row250,12.0,blank,1,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row251,13.0,benzyl_fentanyl,2,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row252,12.0,blank,1,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row253,6.0,4_ANPP,1,True,False,Agilent-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row254,14.0,4_ANPP,1,True,False,Pendar-1,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row255,14.0,4_ANPP,1,True,False,Mira-3,pSERS_Metrohm_silver,train_known
acetaminophen,3,0,session3_row256,7.0,4_ANPP,0,True,False,Agilent-1,pSERS_Metrohm_silver,calibration_known
