outer_fold,train_subset,test_subset,stage,scenario,training_scenario,model_family,configuration,representation,seed,n_train,n_test_partition,partition,balanced_accuracy_supported,macro_f1_supported,macro_f1_union,n_test,n_test_supported,n_test_unsupported,unsupported_classes,instrument_probe_increment,sensor_probe_increment,same_master_cross_domain_mean_distance,different_target_cross_domain_mean_distance,cross_domain_separation_margin,same_master_pair_count,different_target_pair_count,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,partition_cross_covariance_mean_square,partition_maximum_canonical_correlation
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,19,chemical,0.42857142857142855,0.4201465201465201,0.4201465201465201,19,19,0,,0.06818181818181818,0.15909090909090906,0.8756530806422234,0.8082698180868819,-0.06738326255534144,8,111,6.952761417295984,0.004962713359954307,0.14484919619366635,0.013262527060746696,1.4754269854933515,20,34,0.16860373957432898,-0.4200731420776145,,0.019228405598228106,0.009614202799114053,0.1273671678912589,0.47665666485656955,0.04513879477007205,0.2073170731707317,2.0,2.7306646855740055,0.14694328140467405,0.09069659519081363,0.9997351385680255
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,19,nuisance,0.23809523809523808,0.20476190476190476,0.20476190476190476,19,19,0,,0.06818181818181818,0.04545454545454547,0.9431810975074768,0.4975753893723359,-0.4456057081351409,8,111,7.814763555098521,0.005577989689577817,0.4884227221936577,0.01668422373263502,2.476762368781273,6,13,0.3264280101820508,-0.9930985504638796,,0.019228405598228106,0.009614202799114053,0.1273671678912589,0.47665666485656955,0.04513879477007205,0.2073170731707317,2.0,2.7306646855740055,0.14694328140467405,0.09069659519081363,0.9997351385680255
3,quality_pass,field_quality_stress,locked_outer,nato_outer_o3__train_quality_pass__test_field_quality_stress,nato_outer_o3__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,399,19,union,0.369047619047619,0.3761904761904762,0.3761904761904762,19,19,0,,0.18181818181818177,0.06818181818181818,0.8965454176068306,0.6448212878124134,-0.25172412979441716,8,111,14.767524972394504,0.010540703049532123,0.23074257769366419,0.01513710728559501,2.476762368781273,26,47,0.2080598072262594,-0.5633294941741808,,0.019228405598228106,0.009614202799114053,0.1273671678912589,0.47665666485656955,0.04513879477007205,0.2073170731707317,2.0,2.7306646855740055,0.14694328140467405,0.09069659519081363,0.9997351385680255
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,474,124,chemical,0.6329347866002001,0.6284946053576687,0.6284946053576687,124,124,0,,0.5457671957671958,0.36252100840336143,0.6869807993256769,0.9739748935661523,0.2869940942404754,430,5907,6.985219287047243,0.0049858810043163755,0.1455254018134842,0.023434292640647104,2.0110601299141755,42,48,0.17048298939424164,-0.40487610538496005,,0.0057699884853133696,0.0028849942426566848,0.06461939168104035,0.949129084092091,0.02011438395950545,0.4960698689956332,2.0,0.2698439017329063,0.05589204654097557,0.036514933542980625,0.996690027921964
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,474,124,nuisance,0.6455889035776254,0.6506284458477085,0.6506284458477085,124,124,0,,0.45251322751322753,0.29164799253034557,0.7855766077374303,1.0390327427721031,0.2534561350346728,430,5907,9.802850518467991,0.006997038200191286,0.6126781574042495,0.0628547513676099,2.084493994765198,16,16,0.44768419607710036,-1.1610471717388375,,0.0057699884853133696,0.0028849942426566848,0.06461939168104035,0.949129084092091,0.02011438395950545,0.4960698689956332,2.0,0.2698439017329063,0.05589204654097557,0.036514933542980625,0.996690027921964
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,474,124,union,0.6794384082917918,0.6773377915164165,0.6773377915164165,124,124,0,,0.5751984126984127,0.39590102707749775,0.733718581809554,1.0151911489104224,0.28147256710086843,430,5907,16.78806980551523,0.01198291920450766,0.26231359071117555,0.024141248173462287,2.084493994765198,58,64,0.23978329106495633,-0.5939188719734294,,0.0057699884853133696,0.0028849942426566848,0.06461939168104035,0.949129084092091,0.02011438395950545,0.4960698689956332,2.0,0.2698439017329063,0.05589204654097557,0.036514933542980625,0.996690027921964
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,97,chemical,0.7445111823993811,0.7091628088453954,0.7091628088453954,97,97,0,,0.5295566502463054,0.4072510822510822,0.7038884546252208,1.0303505886862325,0.32646213406101177,241,3601,7.954539159903587,0.005677758144113909,0.16571956583132472,0.011691632955102628,2.486373679966531,23,31,0.17356680429145516,-0.3791854563491661,,0.003122282146539026,0.001561141073269513,0.05618466245402943,0.9663421701081691,0.012288829516630205,0.5405797101449276,1.5,0.1789542838596076,0.049028819892555475,0.03816767811840239,0.9981043734455093
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,97,nuisance,0.602507223625236,0.591495292568234,0.591495292568234,97,97,0,,0.46592775041050905,0.363095238095238,0.6355280690668035,1.035622915288734,0.4000948462219305,241,3601,7.800795500550606,0.005568019629229555,0.48754971878441294,0.019515766505011092,2.0309293911174042,14,15,0.3900019234859466,-0.918929261772139,,0.003122282146539026,0.001561141073269513,0.05618466245402943,0.9663421701081691,0.012288829516630205,0.5405797101449276,1.5,0.1789542838596076,0.049028819892555475,0.03816767811840239,0.9981043734455093
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,97,union,0.7577924146247126,0.7161010144486275,0.7161010144486275,97,97,0,,0.5238095238095237,0.464935064935065,0.6528377795120492,1.0299052749531563,0.37706749544110707,241,3601,15.755334660454192,0.011245777773343464,0.2461771040695968,0.014652309934074575,2.486373679966531,37,46,0.22767558409007801,-0.5141214077049093,,0.003122282146539026,0.001561141073269513,0.05618466245402943,0.9663421701081691,0.012288829516630205,0.5405797101449276,1.5,0.1789542838596076,0.049028819892555475,0.03816767811840239,0.9981043734455093
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,27,chemical,0.4444444444444444,0.4140907825118351,0.4140907825118351,27,27,0,,0.39047619047619053,0.23888888888888898,0.3474507522583008,0.4900054504996852,0.1425546982413844,25,190,7.21986302369639,0.005153364042609843,0.1504138129936748,0.015776310934679162,2.6399721588020992,15,37,0.19377766053041318,-0.39537407339266345,,0.01906578534316697,0.009532892671583484,0.09981094210978142,0.37335651174088874,0.047468084129471025,0.17159763313609466,2.0,2.2954956354894738,0.14459890127182007,0.08033236384824993,0.999710422944622
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,27,nuisance,0.3416666666666666,0.3291005291005291,0.3291005291005291,27,27,0,,0.4285714285714286,-0.020370370370370372,0.5882252097129822,0.6464595480969078,0.058234338383925555,25,190,7.412966281987544,0.005291196489641359,0.4633103926242217,0.028099252804142022,2.391760348556709,12,14,0.3791260579029633,-0.9616197769819,,0.01906578534316697,0.009532892671583484,0.09981094210978142,0.37335651174088874,0.047468084129471025,0.17159763313609466,2.0,2.2954956354894738,0.14459890127182007,0.08033236384824993,0.999710422944622
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,arpls_minmax,1729,403,27,union,0.4222222222222222,0.37282094124199383,0.31956080677885185,27,27,0,,0.46190476190476193,0.19074074074074082,0.48995777368545534,0.5749156321349896,0.0849578584495343,25,190,14.632829305683936,0.010444560532251203,0.2286379579013115,0.020828879387609765,2.6399721588020992,27,51,0.24011475987355071,-0.5369354992899725,,0.01906578534316697,0.009532892671583484,0.09981094210978142,0.37335651174088874,0.047468084129471025,0.17159763313609466,2.0,2.2954956354894738,0.14459890127182007,0.08033236384824993,0.999710422944622
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,474,124,chemical,0.6570386589183581,0.6527945819989884,0.6527945819989884,124,124,0,,0.6694444444444444,0.4012838468720823,0.8003975380298703,1.0239023897214774,0.22350485169160705,430,5907,10.716478936659264,0.007649164123240017,0.223259977847068,0.013554993394788363,2.5517664618253812,24,34,0.20248596998068397,-0.49502972259785005,,0.005990166182261397,0.0029950830911306984,0.06152715840743003,0.9725267960596671,0.01848782134881348,0.5226537216828478,2.0,0.2846935064214019,0.05528769316151738,0.02132938214793595,0.9928002129800931
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,474,124,nuisance,0.6488445243144491,0.6479673748370757,0.6479673748370757,124,124,0,,0.5509259259259259,0.20763305322128844,0.8686739577803501,1.033781853478149,0.16510789569779905,430,5907,5.640935920897877,0.004026363969234744,0.35255849505611725,0.012129364495957484,1.8933404142762467,10,10,0.26726915770010357,-0.7313602260171959,,0.005990166182261397,0.0029950830911306984,0.06152715840743003,0.9725267960596671,0.01848782134881348,0.5226537216828478,2.0,0.2846935064214019,0.05528769316151738,0.02132938214793595,0.9928002129800931
4,strict_core,strict_core,locked_outer,nato_outer_o4__train_strict_core__test_strict_core,nato_outer_o4__train_strict_core,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,474,124,union,0.6693611317671468,0.6633426493421309,0.6633426493421309,124,124,0,,0.6277777777777778,0.3835060690943044,0.8230268903942995,1.0329394565735328,0.20991256617923326,430,5907,16.357414857557142,0.011675528092474763,0.25558460714933035,0.012880510019401912,2.5517664618253812,34,44,0.21868176691053887,-0.5541123484526865,,0.005990166182261397,0.0029950830911306984,0.06152715840743003,0.9725267960596671,0.01848782134881348,0.5226537216828478,2.0,0.2846935064214019,0.05528769316151738,0.02132938214793595,0.9928002129800931
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,97,chemical,0.7073635474256592,0.6799534362414688,0.6799534362414688,97,97,0,,0.6344827586206896,0.4691558441558442,0.6933270648307326,1.0130715814109512,0.31974451658021863,241,3601,7.185678411180984,0.005128963890921473,0.14970163356627048,0.010433578242509428,1.9670495134568815,10,26,0.15943773245004988,-0.3696556570377646,,0.0024241346877064995,0.0012120673438532497,0.04513474708225186,0.9834655179563163,0.010046780454649965,0.6344086021505376,1.75,0.21323559716507728,0.045877226162701845,0.028647786177728816,0.9983646512926213
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,97,nuisance,0.6576570427502103,0.6321545633635826,0.6321545633635826,97,97,0,,0.5444991789819377,0.4274891774891776,0.8148769901995837,1.0332439912752587,0.21836700107567497,241,3601,8.466577683141345,0.006043238888751853,0.5291611051963341,0.012749591308763648,2.4751184711526393,9,10,0.3625369690311645,-1.0323654286035215,,0.0024241346877064995,0.0012120673438532497,0.04513474708225186,0.9834655179563163,0.010046780454649965,0.6344086021505376,1.75,0.21323559716507728,0.045877226162701845,0.028647786177728816,0.9983646512926213
4,quality_pass,quality_pass,locked_outer,nato_outer_o4__train_quality_pass__test_quality_pass,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,97,union,0.698075216708757,0.6693392688883334,0.6693392688883334,97,97,0,,0.6229885057471264,0.47564935064935077,0.77154135530915,1.0383250629759537,0.2667837076668037,241,3601,15.65225609432233,0.011172202779673327,0.2445665014737864,0.010970907640961002,2.4751184711526393,19,36,0.21021254159532854,-0.5353330999292037,,0.0024241346877064995,0.0012120673438532497,0.04513474708225186,0.9834655179563163,0.010046780454649965,0.6344086021505376,1.75,0.21323559716507728,0.045877226162701845,0.028647786177728816,0.9983646512926213
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,27,chemical,0.2611111111111111,0.1842857142857143,0.1842857142857143,27,27,0,,0.611904761904762,0.03888888888888892,0.5914829850196839,0.6475059888864818,0.05602300386679793,25,190,6.836610593086931,0.004879807703845061,0.14242938735597774,0.016538673982740594,1.8594186266449366,10,36,0.16804200013647472,-0.4142170862309465,,0.02053121763962,0.01026560881981,0.12403985801990648,0.477259090545332,0.04803036565350157,0.15047021943573669,3.0,2.7389357613035976,0.13622137531638145,0.08727401791797085,0.9995792500647586
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,27,nuisance,0.23888888888888893,0.24484126984126986,0.20986394557823132,27,27,0,,0.37142857142857133,-0.027777777777777735,0.4435849595069885,0.5769087825950824,0.13332382308809387,25,190,8.05608675286389,0.0057502403660698725,0.5035054220539932,0.013143482962217934,2.257835181108772,8,13,0.30589170698496876,-1.105397945997538,,0.02053121763962,0.01026560881981,0.12403985801990648,0.477259090545332,0.04803036565350157,0.15047021943573669,3.0,2.7389357613035976,0.13622137531638145,0.08727401791797085,0.9995792500647586
4,quality_pass,field_quality_stress,locked_outer,nato_outer_o4__train_quality_pass__test_field_quality_stress,nato_outer_o4__train_quality_pass,structured_vae,zc48__zn16__chem0__ni0__ns0__cond0__ai0__as0__pair0__xrec0__dep0p001__e500,minimal_minmax,1729,403,27,union,0.32222222222222224,0.266304347826087,0.266304347826087,27,27,0,,0.6642857142857143,0.061111111111111116,0.5356417560577392,0.6189865689528616,0.08334481289512241,25,190,14.89269734595082,0.010630048069914933,0.2326983960304816,0.014851543157414292,2.257835181108772,18,49,0.20250442684859823,-0.5870123011725944,,0.02053121763962,0.01026560881981,0.12403985801990648,0.477259090545332,0.04803036565350157,0.15047021943573669,3.0,2.7389357613035976,0.13622137531638145,0.08727401791797085,0.9995792500647586
